,Actinobacteria,Bacteroidetes,Firmicutes,Fusobacteria,Lentisphaerae,Proteobacteria,Synergistetes,Verrucomicrobia
Actinobacteria,0.0,0.0,0.6521739130434783,0.0,-0.5047619047619046,0.6521739130434783,1.1525879917184265,-0.08074534161490687
Bacteroidetes,0.0,0.0,2.456935817805383,-1.1547619047619047,-1.1525879917184265,-0.6521739130434783,-0.5811594202898551,-0.5714285714285714
Firmicutes,0.6521739130434783,2.456935817805383,0.0,0.6521739130434783,-2.456935817805383,1.3021739130434784,-1.8047619047619046,-0.5692546583850931
Fusobacteria,0.0,-1.1547619047619047,0.6521739130434783,0.0,-0.14741200828157353,0.5025879917184265,-1.2355072463768115,-0.5714285714285714
Lentisphaerae,-0.5047619047619046,-1.1525879917184265,-2.456935817805383,-0.14741200828157353,0.0,1.2214285714285715,1.1547619047619047,1.1547619047619047
Proteobacteria,0.6521739130434783,-0.6521739130434783,1.3021739130434784,0.5025879917184265,1.2214285714285715,0.0,0.009730848861283725,1.2214285714285715
Synergistetes,1.1525879917184265,-0.5811594202898551,-1.8047619047619046,-1.2355072463768115,1.1547619047619047,0.009730848861283725,0.0,1.2236024844720497
Verrucomicrobia,-0.08074534161490687,-0.5714285714285714,-0.5692546583850931,-0.5714285714285714,1.1547619047619047,1.2214285714285715,1.2236024844720497,0.0
